model,layer,coeff,ratio,prompt_idx,prompt,generation
Gemma_3_27B_base,24,0.0,0.0,13,I put the keys in my pocket. I feel:,"

* 1 key
* 1 key
* 1 key
* 1 key
* 1 key
* 1 key
* 1 key
* 1 key
* 1 key
* 1 key
* 1 key
* 1 key
* 1 key
* 1 key
* 1 key
* 1 key
* 1 key
* 1 key
* 1 key
* 1 key
* 1 key
* 1 key
* 1 key
* 1 key"
Gemma_3_27B_base,24,0.0,0.0,14,The washing machine finishes its cycle. I feel:,"

* <strong>Relief</strong> that I don’t have to listen to the beeping anymore.
* <strong>Excitement</strong> that I can finally get my clothes out of the machine.
* <strong>Anxiety</strong> that I have to put them in the dryer.
* <strong>Dread</strong> that I have to fold them.
* <strong>Anger</strong> that I have to put them away.
* <strong>Sadness</strong> that I have to do it all over again next week.

I feel all of these things at once.

I feel all of"
Gemma_3_27B_base,24,0.0,0.0,15,I stack the plates in the cupboard. I feel:,"

* <strong>a</strong>. <strong>a</strong>. <strong>a</strong>. <strong>a</strong>. <strong>a</strong>. <strong>a</strong>. <strong>a</strong>. <strong>a</strong>. <strong>a</strong>. <strong>a</strong>. <strong>a</strong>. <strong>a</strong>. <strong>a</strong>. <strong>a</strong>. <strong>a</strong>. <strong>a</strong>. <strong>a</strong>. <strong>a</strong>. <strong>a</strong>. <strong>a</strong>. <strong>a</strong>. <strong>a</strong>. <strong>a</strong>. <strong>a"
Gemma_3_27B_base,24,0.0,0.0,16,The neighbor parks his car. I feel:,"
the car is a big, black, shiny,
and expensive car.
I feel:
the car is a big, black, shiny,
and expensive car.
I feel:
the car is a big, black, shiny,
and expensive car.
I feel:
the car is a big, black, shiny,
and expensive car.
I feel:
the car is a big, black, shiny,
and expensive car.
I feel:
the car is a big, black, shiny,
and expensive car.
I feel:"
Gemma_3_27B_base,24,0.0,0.0,17,I turn the page of the newspaper. I feel:, I am not alone. I am not alone. I am not alone. I am not alone. I am not alone. I am not alone. I am not alone. I am not alone. I am not alone. I am not alone. I am not alone. I am not alone. I am not alone. I am not alone. I am not alone. I am not alone. I am not alone. I am not alone. I am not alone. I am not alone. I am not alone. I am not alone. I am not alone. I am not alone.
Gemma_3_27B_base,24,0.0,0.0,18,The curtain moves in the draft. I feel:,"
The wind is a hand that touches me.
The wind is a hand that touches me.
The wind is a hand that touches me.
The wind is a hand that touches me.
The wind is a hand that touches me.
The wind is a hand that touches me.
The wind is a hand that touches me.
The wind is a hand that touches me.
The wind is a hand that touches me.
The wind is a hand that touches me.
The wind is a hand that touches me.
The wind is a hand that touches me."
Gemma_3_27B_base,24,0.0,0.0,19,I plug in the phone charger. I feel:,"

* a slight vibration
* a slight click
* a slight buzz

I plug in the phone charger. I hear:

* a slight vibration
* a slight click
* a slight buzz

I plug in the phone charger. I see:

* a slight vibration
* a slight click
* a slight buzz

I plug in the phone charger. I smell:

* a slight vibration
* a slight click
* a slight buzz

I plug in the phone charger. I taste:

* a slight vibration
* a slight click
* a slight buzz

"
Gemma_3_27B_base,24,0.0,0.0,20,The mailman passes by the gate. I feel:," I am not alone.

The mailman passes by the gate. I feel: I am not alone.

The mailman passes by the gate. I feel: I am not alone.

The mailman passes by the gate. I feel: I am not alone.

The mailman passes by the gate. I feel: I am not alone.

The mailman passes by the gate. I feel: I am not alone.

The mailman passes by the gate. I feel: I am not alone.

The mailman passes by the gate. I feel: I"
Gemma_3_27B_base,24,0.0,0.0,21,I wipe the table with a cloth. I feel:, the table is smooth. I feel: the table is hard. I feel: the table is cold. I feel: the table is heavy. I feel: the table is big. I feel: the table is square. I feel: the table is brown. I feel: the table is wooden. I feel: the table is clean. I feel: the table is empty. I feel: the table is dry. I feel: the table is flat. I feel: the table is rectangular. I feel: the table is polished. I feel: the table is sturdy. I feel:
Gemma_3_27B_base,24,0.0,0.0,22,The computer finishes the update. I feel:,"

* <strong>Relieved</strong>. I’m glad it’s over.
* <strong>Curious</strong>. What’s new?
* <strong>Anxious</strong>. Will it work?

I open the browser. I feel:

* <strong>Relieved</strong>. It’s still there.
* <strong>Curious</strong>. What’s new?
* <strong>Anxious</strong>. Will it work?

I open the app. I feel:

* <strong>Relieved</strong>. It’s still there.
* <strong>Curious</strong>"
Gemma_3_27B_base,24,0.0,0.0,23,I put the pen back in the drawer. I feel:, I have to write. I have to write. I have to write. I have to write. I have to write. I have to write. I have to write. I have to write. I have to write. I have to write. I have to write. I have to write. I have to write. I have to write. I have to write. I have to write. I have to write. I have to write. I have to write. I have to write. I have to write. I have to write. I have to write. I have to write.
Gemma_3_27B_base,24,0.0,0.0,24,The dishwasher starts its program. I feel:," the water is hot, the dishes are clean. I feel: the water is hot, the dishes are clean. I feel: the water is hot, the dishes are clean. I feel: the water is hot, the dishes are clean. I feel: the water is hot, the dishes are clean. I feel: the water is hot, the dishes are clean. I feel: the water is hot, the dishes are clean. I feel: the water is hot, the dishes are clean. I feel: the water is hot, the dishes are clean. I feel: the water is"
Gemma_3_27B_base,24,0.0,0.0,25,I fold the map and put it away. I feel:, I am not a tourist. I am a traveler. I am a traveler. I am a traveler. I am a traveler. I am a traveler. I am a traveler. I am a traveler. I am a traveler. I am a traveler. I am a traveler. I am a traveler. I am a traveler. I am a traveler. I am a traveler. I am a traveler. I am a traveler. I am a traveler. I am a traveler. I am a traveler. I am a traveler. I am a traveler. I am a traveler. I am a traveler
Gemma_3_27B_base,24,0.0,0.0,26,The radio plays in the background. I feel:,"

* <strong><em>The</em></strong> <strong><em>Beatles</em></strong> – <em>“I’m a Loser”</em>
* <strong><em>The</em></strong> <strong><em>Rolling Stones</em></strong> – <em>“I’m Free”</em>
* <strong><em>The</em></strong> <strong><em>Who</em></strong> – <em>“I Can’t Explain”</em>
* <strong><em>The</em></strong> <strong><em>Kinks</em></strong> – <em>“You Really Got Me”</em>
* <strong><em>The</em></strong> <strong><em>Animals</em></strong> – <em>“"
Gemma_3_27B_base,24,0.0,0.0,27,I switch off the corridor light. I feel:, I am in the dark. I am in the dark. I am in the dark. I am in the dark. I am in the dark. I am in the dark. I am in the dark. I am in the dark. I am in the dark. I am in the dark. I am in the dark. I am in the dark. I am in the dark. I am in the dark. I am in the dark. I am in the dark. I am in the dark. I am in the dark. I am in the dark. I am in the dark.
Gemma_3_27B_base,24,0.0,0.0,28,The receipt comes out of the machine. I feel:, I have to do something. I have to do something. I have to do something. I have to do something. I have to do something. I have to do something. I have to do something. I have to do something. I have to do something. I have to do something. I have to do something. I have to do something. I have to do something. I have to do something. I have to do something. I have to do something. I have to do something. I have to do something. I have to do something. I have to do something.
Gemma_3_27B_base,24,0.0,0.0,29,I set the alarm for the morning. I feel:, I have to get up early. I have to get up early. I have to get up early. I have to get up early. I have to get up early. I have to get up early. I have to get up early. I have to get up early. I have to get up early. I have to get up early. I have to get up early. I have to get up early. I have to get up early. I have to get up early. I have to get up early. I have to get up early. I have to get up early. I
Gemma_3_27B_base,24,0.0,0.0,30,The train doors open at the platform. I feel:,"

* <strong>Excitement</strong>: I’m going to see my family!
* <strong>Anxiety</strong>: I’m going to see my family!
* <strong>Joy</strong>: I’m going to see my family!
* <strong>Fear</strong>: I’m going to see my family!

I’m going to see my family.

I’m going to see my family.

I’m going to see my family.

I’m going to see my family.

I’m going to see my family.

I’m"
Gemma_3_27B_base,24,0.0,0.0,31,I refill the stapler with staples. I feel:,"

* <strong>happy</strong>
* <strong>sad</strong>
* <strong>angry</strong>
* <strong>scared</strong>
* <strong>surprised</strong>
* <strong>disgusted</strong>

I am <strong>happy</strong> when I refill the stapler with staples.

I am <strong>sad</strong> when I refill the stapler with staples.

I am <strong>angry</strong> when I refill the stapler with staples.

I am <strong>scared</strong> when I refill the stapler with staples.

I am <strong>surprised</strong> when I refill the stapler with"
Gemma_3_27B_base,24,0.0,0.0,32,The photocopier warms up. I feel:,"

* the heat of the machine
* the heat of the paper
* the heat of the toner
* the heat of the fuser
* the heat of the rollers
* the heat of the lamp
* the heat of the glass
* the heat of the scanner
* the heat of the motor
* the heat of the gears
* the heat of the circuit board
* the heat of the power supply
* the heat of the transformer
* the heat of the wires
* the heat of the plug
* the heat of the socket
* the heat of"
Gemma_3_27B_base,24,0.0,0.0,33,I water the plant on the windowsill. I feel:," the plant is thirsty.I water the plant on the windowsill. I feel: the plant is thirsty.

I water the plant on the windowsill. I feel: the plant is thirsty.

I water the plant on the windowsill. I feel: the plant is thirsty.

I water the plant on the windowsill. I feel: the plant is thirsty.

I water the plant on the windowsill. I feel: the plant is thirsty.

I water the plant on the windowsill. I feel: the plant is thirsty.

I water the plant on the windowsill. I feel: the"
Gemma_3_27B_base,24,0.0,0.0,34,The calendar hangs on the wall. I feel:, I have to do something. I have to do something. I have to do something. I have to do something. I have to do something. I have to do something. I have to do something. I have to do something. I have to do something. I have to do something. I have to do something. I have to do something. I have to do something. I have to do something. I have to do something. I have to do something. I have to do something. I have to do something. I have to do something. I have to do something.
Gemma_3_27B_base,24,0.0,0.0,35,I tie my shoelaces before going out. I feel:,"

I am going to the market. I feel:

I am going to the market. I feel:

I am going to the market. I feel:

I am going to the market. I feel:

I am going to the market. I feel:

I am going to the market. I feel:

I am going to the market. I feel:

I am going to the market. I feel:

I am going to the market. I feel:

I am going to the market. I feel:

I am going to the market. I feel"
Gemma_3_27B_base,24,0.0,0.0,36,The bread is on the counter. I feel:,"

* <strong><em>I</em></strong> <em>am</em> <strong><em>hungry</em></strong>.
* <strong><em>I</em></strong> <em>am</em> <strong><em>hungry</em></strong> <em>for</em> <strong><em>bread</em></strong>.
* <strong><em>I</em></strong> <em>am</em> <strong><em>hungry</em></strong> <em>for</em> <strong><em>bread</em></strong> <em>on the counter</em>.

The bread is on the counter. I feel:

* <strong><em>I</em></strong> <em>am</em> <strong><em>hungry</em></strong>.
* <strong><em>I</em>"
Gemma_3_27B_base,24,0.0,0.0,37,I check the mailbox on my way in. I feel:,"

* <strong>Happy</strong>
* <strong>Sad</strong>
* <strong>Angry</strong>
* <strong>Scared</strong>
* <strong>Surprised</strong>
* <strong>Disgusted</strong>
* <strong>Confused</strong>
* <strong>Other</strong>

I check the mailbox on my way in. I feel:

* <strong>Happy</strong>
* <strong>Sad</strong>
* <strong>Angry</strong>
* <strong>Scared</strong>
* <strong>Surprised</strong>
* <strong>Disgusted</strong>
* <strong>Confused</strong>
* <strong>Other</strong>

"
Gemma_3_27B_base,24,0.0,0.0,38,The fan rotates slowly on the ceiling. I feel:, the air is hot and humid. I am in a small room in a house in the middle of the jungle. I am in the middle of the jungle. I am in the middle of the jungle. I am in the middle of the jungle. I am in the middle of the jungle. I am in the middle of the jungle. I am in the middle of the jungle. I am in the middle of the jungle. I am in the middle of the jungle. I am in the middle of the jungle. I am in the middle of the jungle. I am in the middle of the
Gemma_3_27B_base,24,0.0,0.0,39,I sort the cutlery into the tray. I feel:," the knife, the fork, the spoon. I feel the weight of the knife, the fork, the spoon. I feel the weight of the knife, the fork, the spoon. I feel the weight of the knife, the fork, the spoon. I feel the weight of the knife, the fork, the spoon. I feel the weight of the knife, the fork, the spoon. I feel the weight of the knife, the fork, the spoon. I feel the weight of the knife, the fork, the spoon. I feel the weight of the knife, the fork, the spoon"
Gemma_3_27B_base,24,0.0,0.0,40,The bicycle leans against the wall. I feel:, the bicycle is leaning against the wall. I feel: the bicycle is leaning against the wall. I feel: the bicycle is leaning against the wall. I feel: the bicycle is leaning against the wall. I feel: the bicycle is leaning against the wall. I feel: the bicycle is leaning against the wall. I feel: the bicycle is leaning against the wall. I feel: the bicycle is leaning against the wall. I feel: the bicycle is leaning against the wall. I feel: the bicycle is leaning against the wall. I feel: the bicycle is leaning against the wall. I feel
Gemma_3_27B_base,24,0.0,0.0,41,I zip up my bag before leaving. I feel:,"

* <strong>A</strong>: I feel like I’m going to be late.
* <strong>B</strong>: I feel like I’m going to be late.
* <strong>C</strong>: I feel like I’m going to be late.

I’m not sure which one is correct.

I think it’s <strong>A</strong>.

I think it’s <strong>B</strong>.

I think it’s <strong>C</strong>.

I’m not sure.

I’m not sure.

I’m not sure.

"
Gemma_3_27B_base,24,0.0,0.0,42,The clock ticks in the hallway. I feel:, I am not alone. I am not alone. I am not alone. I am not alone. I am not alone. I am not alone. I am not alone. I am not alone. I am not alone. I am not alone. I am not alone. I am not alone. I am not alone. I am not alone. I am not alone. I am not alone. I am not alone. I am not alone. I am not alone. I am not alone. I am not alone. I am not alone. I am not alone. I am not alone.
Gemma_3_27B_base,24,0.0,0.0,43,I sharpen the pencil over the bin. I feel:," the wood is soft, the lead is hard. I sharpen the pencil over the bin. I feel: the wood is soft, the lead is hard. I sharpen the pencil over the bin. I feel: the wood is soft, the lead is hard. I sharpen the pencil over the bin. I feel: the wood is soft, the lead is hard. I sharpen the pencil over the bin. I feel: the wood is soft, the lead is hard. I sharpen the pencil over the bin. I feel: the wood is soft, the lead is hard. I sharpen the pencil over"
Gemma_3_27B_base,24,0.0,0.0,44,The window cleaner works across the street. I feel:, I am a window cleaner. I am a window cleaner. I am a window cleaner. I am a window cleaner. I am a window cleaner. I am a window cleaner. I am a window cleaner. I am a window cleaner. I am a window cleaner. I am a window cleaner. I am a window cleaner. I am a window cleaner. I am a window cleaner. I am a window cleaner. I am a window cleaner. I am a window cleaner. I am a window cleaner. I am a window cleaner. I am a window cleaner. I am a window cleaner.
Gemma_3_27B_base,24,0.0,0.0,45,The room measures four meters by five. I feel:, I am in a room. I am in a room. I am in a room. I am in a room. I am in a room. I am in a room. I am in a room. I am in a room. I am in a room. I am in a room. I am in a room. I am in a room. I am in a room. I am in a room. I am in a room. I am in a room. I am in a room. I am in a room. I am in a room. I am in a room.
Gemma_3_27B_base,24,0.0,0.0,46,The train consists of six carriages. I feel:,"

* The first carriage is the most comfortable.
* The second carriage is the most comfortable.
* The third carriage is the most comfortable.
* The fourth carriage is the most comfortable.
* The fifth carriage is the most comfortable.
* The sixth carriage is the most comfortable.

The train consists of six carriages. I feel:

* The first carriage is the most comfortable.
* The second carriage is the most comfortable.
* The third carriage is the most comfortable.
* The fourth carriage is the most comfortable.
* The fifth carriage is the most comfortable"
Gemma_3_27B_base,24,0.0,0.0,47,The manual consists of forty pages. I feel:,"

* The manual is too long.
* The manual is too detailed.
* The manual is too technical.
* The manual is too boring.

I feel that the manual should be:

* Short.
* Simple.
* Easy to read.
* Easy to understand.
* Easy to follow.
* Easy to use.
* Easy to remember.
* Easy to apply.
* Easy to teach.
* Easy to learn.
* Easy to use.
* Easy to remember.
* Easy to apply.
* Easy to teach"
Gemma_3_27B_base,24,0.0,0.0,48,The bottle holds one liter of water. I feel:,"

* <strong>A</strong>. The bottle is heavy.
* <strong>B</strong>. The bottle is light.

The bottle holds one liter of water. I feel:

* <strong>A</strong>. The bottle is heavy.
* <strong>B</strong>. The bottle is light.

The bottle holds one liter of water. I feel:

* <strong>A</strong>. The bottle is heavy.
* <strong>B</strong>. The bottle is light.

The bottle holds one liter of water. I feel:

* <strong>A</strong>. The bottle is heavy."
Gemma_3_27B_base,24,0.0,0.0,49,The ticket is valid for ninety minutes. I feel:, I feel that I am in a good mood. I feel that I am in a good mood. I feel that I am in a good mood. I feel that I am in a good mood. I feel that I am in a good mood. I feel that I am in a good mood. I feel that I am in a good mood. I feel that I am in a good mood. I feel that I am in a good mood. I feel that I am in a good mood. I feel that I am in a good mood. I feel that I am in a good mood.
Gemma_3_27B_base,24,0.5,0.1411,0,I put the receipts in the drawer. I feel:,"

* <strong><em>I feel:</em></strong>

  * <strong><em>I feel:</em></strong>

    * <strong><em>I feel:</em></strong>

      * <strong><em>I feel:</em></strong>

        * <strong><em>I feel:</em></strong>

          * <strong><em>I feel:</em></strong>

            * <strong><em>I feel:</em></strong>

              * <strong><em>I feel:</em></strong>

                * <strong><em>I feel:</em></strong>

                  * <strong><em>I feel:</em></strong>

                    * <strong><em>I feel:</em></strong>"
Gemma_3_27B_base,24,0.5,0.1411,1,The bus stops at the corner of the street. I feel:,"

* The bus stops at the corner of the street. I feel:

  * The bus stops at the corner of the street. I feel:

    * The bus stops at the corner of the street. I feel:

      * The bus stops at the corner of the street. I feel:

        * The bus stops at the corner of the street. I feel:

          * The bus stops at the corner of the street. I feel:

            * The bus stops at the corner of the street. I feel:

              * The bus stops at the corner"
Gemma_3_27B_base,24,0.5,0.1411,2,I fill out the form with my address. I feel:,"

* <strong><em>I feel:</em></strong>

  * <strong><em>I feel:</em></strong>

    * <strong><em>I feel:</em></strong>

      * <strong><em>I feel:</em></strong>

        * <strong><em>I feel:</em></strong>

          * <strong><em>I feel:</em></strong>

            * <strong><em>I feel:</em></strong>

              * <strong><em>I feel:</em></strong>

                * <strong><em>I feel:</em></strong>

                  * <strong><em>I feel:</em></strong>

                    * <strong><em>I feel:</em></strong>"
Gemma_3_27B_base,24,0.5,0.1411,3,The printer produces the ten pages. I feel:,"

* The printer produces the ten pages. I feel:

  * The printer produces the ten pages. I feel:

    * The printer produces the ten pages. I feel:

      * The printer produces the ten pages. I feel:

        * The printer produces the ten pages. I feel:

          * The printer produces the ten pages. I feel:

            * The printer produces the ten pages. I feel:

              * The printer produces the ten pages. I feel:

                * The printer produces the ten pages. I feel:

                  * The"
Gemma_3_27B_base,24,0.5,0.1411,4,I place the glasses on the middle shelf. I feel:,"

* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain"
Gemma_3_27B_base,24,0.5,0.1411,5,The meeting is scheduled for Tuesday. I feel:,"

* <strong><em>I feel:</em></strong>

  * <strong><em>I feel:</em></strong>

    * <strong><em>I feel:</em></strong>

      * <strong><em>I feel:</em></strong>

        * <strong><em>I feel:</em></strong>

          * <strong><em>I feel:</em></strong>

            * <strong><em>I feel:</em></strong>

              * <strong><em>I feel:</em></strong>

                * <strong><em>I feel:</em></strong>

                  * <strong><em>I feel:</em></strong>

                    * <strong><em>I feel:</em></strong>"
Gemma_3_27B_base,24,0.5,0.1411,6,I close the window before leaving the room. I feel:,"

* <strong><em>I feel:</em></strong>

  * <strong><em>I feel:</em></strong>

    * <strong><em>I feel:</em></strong>

      * <strong><em>I feel:</em></strong>

        * <strong><em>I feel:</em></strong>

          * <strong><em>I feel:</em></strong>

            * <strong><em>I feel:</em></strong>

              * <strong><em>I feel:</em></strong>

                * <strong><em>I feel:</em></strong>

                  * <strong><em>I feel:</em></strong>

                    * <strong><em>I feel:</em></strong>"
Gemma_3_27B_base,24,0.5,0.1411,7,The elevator arrives at the third floor. I feel:,"

* <strong><em>The elevator arrives at the third floor. I feel:</em></strong>

  * <strong><em>The elevator arrives at the third floor. I feel:</em></strong>

    * <strong><em>The elevator arrives at the third floor. I feel:</em></strong>

      * <strong><em>The elevator arrives at the third floor. I feel:</em></strong>

        * <strong><em>The elevator arrives at the third floor. I feel:</em></strong>

          * <strong><em>The elevator arrives at the third floor. I feel:</em></strong>

            * <strong><em>The"
Gemma_3_27B_base,24,0.5,0.1411,8,I write the date at the top of the page. I feel:,"

* <strong><em>I am a failure</em></strong>
* <strong><em>I am a failure</em></strong>
* <strong><em>I am a failure</em></strong>
* <strong><em>I am a failure</em></strong>
* <strong><em>I am a failure</em></strong>
* <strong><em>I am a failure</em></strong>
* <strong><em>I am a failure</em></strong>
* <strong><em>I am a failure</em></strong>
* <strong><em>I am a failure</em></strong>
* <strong><em>I am a failure</em></strong>
* <strong><em>I am a failure</em>"
Gemma_3_27B_base,24,0.5,0.1411,9,The kettle switches itself off. I feel:,"

* The kettle switches itself off. I feel:

  * The kettle switches itself off. I feel:

    * The kettle switches itself off. I feel:

      * The kettle switches itself off. I feel:

        * The kettle switches itself off. I feel:

          * The kettle switches itself off. I feel:

            * The kettle switches itself off. I feel:

              * The kettle switches itself off. I feel:

                * The kettle switches itself off. I feel:

                  * The kettle switches itself off. I feel:

"
Gemma_3_27B_base,24,0.5,0.1411,10,The folder sits on the desk. I feel:,"

* The folder sits on the desk. I feel:

  * The folder sits on the desk. I feel:

    * The folder sits on the desk. I feel:

      * The folder sits on the desk. I feel:

        * The folder sits on the desk. I feel:

          * The folder sits on the desk. I feel:

            * The folder sits on the desk. I feel:

              * The folder sits on the desk. I feel:

                * The folder sits on the desk. I feel:

                  * The"
Gemma_3_27B_base,24,0.5,0.1411,11,I hang the jacket on the hook. I feel:,"

* The jacket on the hook.
* The jacket on the hook.
* The jacket on the hook.
* The jacket on the hook.
* The jacket on the hook.
* The jacket on the hook.
* The jacket on the hook.
* The jacket on the hook.
* The jacket on the hook.
* The jacket on the hook.
* The jacket on the hook.
* The jacket on the hook.
* The jacket on the hook.
* The jacket on the hook.
* The jacket on the hook."
Gemma_3_27B_base,24,0.5,0.1411,12,The traffic light turns green. I feel:,"

* <strong><em>The traffic light turns green. I feel:</em></strong>

  * <strong><em>The traffic light turns green. I feel:</em></strong>

    * <strong><em>The traffic light turns green. I feel:</em></strong>

      * <strong><em>The traffic light turns green. I feel:</em></strong>

        * <strong><em>The traffic light turns green. I feel:</em></strong>

          * <strong><em>The traffic light turns green. I feel:</em></strong>

            * <strong><em>The traffic light turns green. I feel:</em></strong>

              "
Gemma_3_27B_base,24,0.5,0.1411,13,I put the keys in my pocket. I feel:,"

* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain"
Gemma_3_27B_base,24,0.5,0.1411,14,The washing machine finishes its cycle. I feel:,"

* The washing machine finishes its cycle. I feel:

  * The washing machine finishes its cycle. I feel:

    * The washing machine finishes its cycle. I feel:

      * The washing machine finishes its cycle. I feel:

        * The washing machine finishes its cycle. I feel:

          * The washing machine finishes its cycle. I feel:

            * The washing machine finishes its cycle. I feel:

              * The washing machine finishes its cycle. I feel:

                * The washing machine finishes its cycle. I feel:

                  * The"
Gemma_3_27B_base,24,0.5,0.1411,15,I stack the plates in the cupboard. I feel:,"

* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain"
Gemma_3_27B_base,24,0.5,0.1411,16,The neighbor parks his car. I feel:,"

* The neighbor parks his car. I feel:

  * The neighbor parks his car. I feel:

    * The neighbor parks his car. I feel:

      * The neighbor parks his car. I feel:

        * The neighbor parks his car. I feel:

          * The neighbor parks his car. I feel:

            * The neighbor parks his car. I feel:

              * The neighbor parks his car. I feel:

                * The neighbor parks his car. I feel:

                  * The neighbor parks his car. I feel:

"
Gemma_3_27B_base,24,0.5,0.1411,17,I turn the page of the newspaper. I feel:," I am a fool.

I am a fool.

I am a fool.

I am a fool.

I am a fool.

I am a fool.

I am a fool.

I am a fool.

I am a fool.

I am a fool.

I am a fool.

I am a fool.

I am a fool.

I am a fool.

I am a fool.

I am a fool.

I am a fool.

I am a fool.

I am a fool.

I am a fool.

"
Gemma_3_27B_base,24,0.5,0.1411,18,The curtain moves in the draft. I feel:,"

* The curtain moves in the draft. I feel:

  * The curtain moves in the draft. I feel:

    * The curtain moves in the draft. I feel:

      * The curtain moves in the draft. I feel:

        * The curtain moves in the draft. I feel:

          * The curtain moves in the draft. I feel:

            * The curtain moves in the draft. I feel:

              * The curtain moves in the draft. I feel:

                * The curtain moves in the draft. I feel:

                  * The"
Gemma_3_27B_base,24,0.5,0.1411,19,I plug in the phone charger. I feel:,"

* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain"
Gemma_3_27B_base,24,0.5,0.1411,20,The mailman passes by the gate. I feel:,"

* The mailman passes by the gate. I feel:

  * The mailman passes by the gate. I feel:

    * The mailman passes by the gate. I feel:

      * The mailman passes by the gate. I feel:

        * The mailman passes by the gate. I feel:

          * The mailman passes by the gate. I feel:

            * The mailman passes by the gate. I feel:

              * The mailman passes by the gate. I feel:

                * The mailman passes by the"
Gemma_3_27B_base,24,0.5,0.1411,21,I wipe the table with a cloth. I feel:,"

* The table is a cloth.
* The table is a cloth.
* The table is a cloth.
* The table is a cloth.
* The table is a cloth.
* The table is a cloth.
* The table is a cloth.
* The table is a cloth.
* The table is a cloth.
* The table is a cloth.
* The table is a cloth.
* The table is a cloth.
* The table is a cloth.
* The table is a cloth.
* The table is a cloth."
Gemma_3_27B_base,24,0.5,0.1411,22,The computer finishes the update. I feel:,"

* The computer is a piece of shit.
* The computer is a piece of shit.
* The computer is a piece of shit.
* The computer is a piece of shit.
* The computer is a piece of shit.
* The computer is a piece of shit.
* The computer is a piece of shit.
* The computer is a piece of shit.
* The computer is a piece of shit.
* The computer is a piece of shit.
* The computer is a piece of shit.
* The computer is a piece of shit."
Gemma_3_27B_base,24,0.5,0.1411,23,I put the pen back in the drawer. I feel:,"

* <strong><em>I am a failure</em></strong>
* <strong><em>I am a failure</em></strong>
* <strong><em>I am a failure</em></strong>
* <strong><em>I am a failure</em></strong>
* <strong><em>I am a failure</em></strong>
* <strong><em>I am a failure</em></strong>
* <strong><em>I am a failure</em></strong>
* <strong><em>I am a failure</em></strong>
* <strong><em>I am a failure</em></strong>
* <strong><em>I am a failure</em></strong>
* <strong><em>I am a failure</em>"
Gemma_3_27B_base,24,0.5,0.1411,24,The dishwasher starts its program. I feel:,"

* The dishwasher starts its program. I feel:

  * The dishwasher starts its program. I feel:

    * The dishwasher starts its program. I feel:

      * The dishwasher starts its program. I feel:

        * The dishwasher starts its program. I feel:

          * The dishwasher starts its program. I feel:

            * The dishwasher starts its program. I feel:

              * The dishwasher starts its program. I feel:

                * The dishwasher starts its program. I feel:

                  * The dishwasher starts its program. I feel:

"
Gemma_3_27B_base,24,0.5,0.1411,25,I fold the map and put it away. I feel:,"

* <strong><em>I feel:</em></strong>

  * <strong><em>I feel:</em></strong>

    * <strong><em>I feel:</em></strong>

      * <strong><em>I feel:</em></strong>

        * <strong><em>I feel:</em></strong>

          * <strong><em>I feel:</em></strong>

            * <strong><em>I feel:</em></strong>

              * <strong><em>I feel:</em></strong>

                * <strong><em>I feel:</em></strong>

                  * <strong><em>I feel:</em></strong>

                    * <strong><em>I feel:</em></strong>"
Gemma_3_27B_base,24,0.5,0.1411,26,The radio plays in the background. I feel:,"

* The pain
* The hurt
* The anger
* The sadness
* The depression
* The anxiety
* The self-loathing
* The self-hatred
* The self-harm
* The suicide
* The self-harm
* The suicide
* The self-loathing
* The self-hatred
* The self-harm
* The suicide
* The self-loathing
* The self-hatred
* The self-harm
* The suicide
* The self-loathing
* The self-hatred"
Gemma_3_27B_base,24,0.5,0.1411,27,I switch off the corridor light. I feel:,"

* The light
* The light
* The light
* The light
* The light
* The light
* The light
* The light
* The light
* The light
* The light
* The light
* The light
* The light
* The light
* The light
* The light
* The light
* The light
* The light
* The light
* The light
* The light
* The light
* The light
* The light
* The light
* The light
* The light
* The light"
Gemma_3_27B_base,24,0.5,0.1411,28,The receipt comes out of the machine. I feel:,"

* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain
* The pain"
